Programme_ID,Programme_name,School_Name,Specialization,Programme_requirement,Programme_Duration,Program_Format,Tuition,Study_Format,University_Type,Country,location,Number_of_Campuses,Established_in_the_year,Ranking_details,University_Website,Program_Category ,Program_Specialization,Total_Number_of_Programs,Document_Requirements,Eligibility_Criteria,Number_of_Nationalities_studying,Fee_Range,Applications_Fees,Intake_details,Online_Programs_Available,USPs_of_the_university,Pathway_Available,Student_ID,Undergraduate_GPA,GRE_Score,TOEFL_Score,Major,Research_Experience,Career_Aspiration
100027,MPS in Financial Consulting and Mergers & Acquisitions,University Of Warsaw,Science,"The original of secondary school (maturity) certificate and transcript of grades, entitling to undertake university-level study in country in which the certificate / document was issued
a proof of student’s id (ELS) payment – in case of candidates not holding ELS",2 years,Full Time,"3,000 PLN",Online,Public,POLAND,MAZOWIECKIE,1,1816,WORLD QS #262,www.uw.edu.pl,BACHELORS/ MASTERS,"HUMANITIES,SCIENCE,MEDICINE AND HEALTH CARE",174,,"HIGH SCHOOL/DEGREE CERTIFICATE/TRANSCRIPT, INTERNATIONAL PASSPORT, CV, PERSONAL STATEMENT",46.600 THOUSAND,124,2000- 4000 PLN,85PLN,JANUARY AND SEPTEMBER,YES,,808,3.5,310.00,108,Biomedical Engineering,No,Biomechanist
153230006,MIT in Web and Mobile Software Engineering,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,On-campus,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,671,3.8,335.00,122,Architecture,Yes,Architecture
19,MFA in Motion Graphics and Animation,University Of Windsor,Business,"Completion of a 4-year bachelor degree (or equivalent) from an accredited institution
A cumulative GPA of 70% or above, calculated based on the last 2 years of full time studies of the qualifying degree. Students of various undergraduate backgrounds are welcomed and encouraged into the program.
One academic or professional reference.
No prior work experience is required but all applicants must submit an updated resume and letter of intent.
Any student whose native language is not English, or did not receive a degree from a North American University or any countries listed on the exemption list, must achieve a satisfactory score on one of the following tests: IELTS 7, TOEFL 100, Duolingo 120, ELIP 3",16 months,Full Time,Not available,Online,Public,Canada,"401 Sunset Avenue Windsor, Ontario",2,1857,University of Windsor is ranked among the 751- 800th in the world university ranking by QS World University rankings,https://www.uwindsor.ca,Bachelors/Masters/PhD,"Arts, Humanities, and Social Sciences Law Education Nursing Engineering Business Graduate Studies Human Kinetics Science","The University of Windsor offers 190 
undergraduates programs, 65 graduate programs and six professional programs.",English language proficiency scores: TOEFL-IBT- 83 IELTS- 6.5 PTE: 60 2-3 letters of recommendation Letter of intent Written Sample Professional Resume,"A 4-year bachelor's degree A GPA or aggregate of 70% (80% for test waiver) English language proficiency scores: TOEFL IBT - 100, IELTS - 7.0, Duolingo - 120, or 75% in English language improvement program 550 on GMAT Test (competitive score of 600) 1 acad",more than 85 nations,"Undergraduate programs: CAD 15,000 to CAD 20,0004 Graduate programs: CAD 10,000 to CAD 15,0004, 20,900 to 24,320 USD2",125 CAD,"September , January",Yes,"University of Windsor strives to transform the circumstances of our students, people, and communities. We will engage with regional and global challenges through impactful research, relevant teaching, creative endeavours, and positive relationship building.",,117,3.5,310.00,108,Education,No,School psychologist
20,MS in Cloud Computing and Digital Infrastructure Management,"Manipal Global Next University Malaysia, Malaysia",Business,A Bachelor’s degree from a recognised university with a minimum CGPA of 2.50 on a 4.00 point scale.,2 years,Full Time,Not available,On-campus,Private,Malaysia,"Nilai, Negeri Sembilan.",1,2012,QS world University RankingIt is placed between 751 to 800. It is ranked #1053 in Best Global Universities.,https://www.globalnxt.edu.my/gnxt/admission.html,"Doctorate, Masters MBA MBA (Banking & Finance) MSc ITM MSc (Business) M.Ed. Show More Corporate and Certification","science, engineering and business.",MBA DBA MBA in Banking & Finance MSC ITM PGDBA,A Bachelor’s degree from a recognized university. Evidence of English proficiency for applicants whose first language is not English and who have not undertaken tertiary education in English.,English Proficiency,12000+ community of learners across 72 countries,NA,non-refundable application fee of US $50,NA,YES,"We believe in constructivist learning that leads to experiential co-learning. This means that the learners are active participants in the learning process not merely passive receivers of information. The mode of assessment and examinations vary from program to program. The University advocates an authentic assessment approach. This means that the University encourages assessment activities that require the student to apply their learning to real-life problems, case-studies, or situations that they would face in the real-world.",No,933,3.4,305.00,102,Film Studies,Yes,Film Producer
21,MSc Astrochemistry,"Manipal Global Next University Malaysia, Malaysia",Business,"A Bachelor’s degree from a recognized
university with a minimum CGPA of 2.50 on a
4.00 point scale.",2 years,Full Time,Not available,On-campus,Private,Malaysia,"Nilai, Negeri Sembilan.",1,2012,QS world University RankingIt is placed between 751 to 800. It is ranked #1053 in Best Global Universities.,https://www.globalnxt.edu.my/gnxt/admission.html,"Doctorate, Masters MBA MBA (Banking & Finance) MSc ITM MSc (Business) M.Ed. Show More Corporate and Certification","science, engineering and business.",MBA DBA MBA in Banking & Finance MSC ITM PGDBA,A Bachelor’s degree from a recognized university. Evidence of English proficiency for applicants whose first language is not English and who have not undertaken tertiary education in English.,English Proficiency,12000+ community of learners across 72 countries,NA,non-refundable application fee of US $50,NA,YES,"We believe in constructivist learning that leads to experiential co-learning. This means that the learners are active participants in the learning process not merely passive receivers of information. The mode of assessment and examinations vary from program to program. The University advocates an authentic assessment approach. This means that the University encourages assessment activities that require the student to apply their learning to real-life problems, case-studies, or situations that they would face in the real-world.",No,15,3.6,318.00,110,Journalism,No,Broadcast journalist
1002155,"Master of Science in Human-Computer Interaction (MSHCI)""","IU University Of Applied Sciences, Germany",Business,Not Available,12 - 48 months,Full Time,"€1,932",Online,Private,Germany,"Berlin,Germany","2- Berlin,Germany",1998,"First German university to achieve a 5-star QS rating, recognised by WES Canada, accredited by the German Accreditation Council, member of the European Quality Assurance Register for Higher Education (EQAR),it's the only European member of the Association",https://www.iu.org/,"16-Bachelor, 26-Master and 12-MBA degrees","Bachelor & Master:-Psychology,Data & IT, Business & Management, Marketing & 
communication, Health and Social Care) , and MBA degrees(AI, 
finance,Engg,SCM,innovation,IT,HCM,HRM)",54,"Duly filled visa application form Academic records and transcripts Passport/ID Photographs Letter of Acceptance from college Any previous Germany permits and visas if applicable ,Proof of financial support ,Recent passport size photos ,English language proficiency test scores ,CV ,Private Medical Insurance Cover","TOEFL or IELTS mandatory for both.For Bachelors Higher Secondary School Leaving Certificate such as A-Levels or IB Diploma and your transcript of records. A subject-related higher education entrance qualification. For Masters 
undergraduate degree with",153,"Bachelors:- Online(fulltime- Euro 9580, part time Euro 11000) Onsite-12,517.00 €, Masters 60ECTS- (6,564.35 to €-7,929.35 €)- Masters 120 ECTS Onsite-(11,921.00 €) Online -(10,784.15 €) , MBA Onsite(12,167.00 € ) Online (10,072.30 €)",,"January, April, July October",Yes,,"full flexibility, so it can be combined with your work and family life, State-approved and certified, Germany's largest private university,Outstanding satisfaction,Top lecturers with practical experience,Job support & Internship opportunity (Career Services)",41,3.7,322.00,115,Environmental Science,No,Environmental Activist
22,"Master of Science in Data Science with a focus on Project Management
","Manipal Academy Of Higher Education, UAE",Business,"Admission to the Master of Business Administration - International Business (Day) Program is open to all candidates who have acquired a Bachelor’s degree of minimum three years duration recognised by Manipal University, with at least 50% in aggregate in the qualifying examination
The selection for the MBA - International Business (Day) program is based on valid score of CAT/MAT/GMAT/XAT and personal interview conducted by the University.",2 years,Full Time,"AED 50,400",Online,Private,United Arab Emirates,"Dubai,UAE","5-Karnataka, Mangalore, Bangalore, Dubai (UAE) and Melaka (Malaysia).",2000,"Ranked No. 3 among MBA Programs in the Middle East (Forbes Middle East), 5-star rated university as per the Knowledge and Human Development Authority’s (KHDA) ,",https://www.manipaldubai.com/mud.html,"Certificate course,Bachelors M.Sc,MBA,PGD and Ph.D (Biotech)","Arts and Humanities, Business, Design and Architecture, Engineering and IT, Life Sciences, and Media and Communication.",55,"DOCUMENTS REQUIRED FOR UNDERGRADUATE PROGRAMS Attested copy of mark sheet/ grade sheet of 12th Std. examination/ equivalent - original & photocopy Certified copy of 10th Std. mark sheet - original & photocopy Transfer Certificate or School Leaving Certificate - original (will not be returned) Conduct Certificate issued by the school - original (will not be returned) Passport Copy - 1 set 10 passport size 
photographs,DOCUMENTS REQUIRED FOR POSTGRADUATE PROGRAMS Certified copy of Bachelor Degree and a copy of the mark sheet (along with the original) Passport copy 5 Passport size photograph","For Bachelors-Engg,Life science- Pass in 10+2 or equivalent with Physics, Mathematics and English","2,000+ students",6500,"For Foundation course-AED 31,500, Bachelors Day Batch--AED 40,950-50,400/year -Bachelor Mech-Evng Batch- 37,275, Masters- AED 36,750 - AED 40,950, MBA- Day batch- AED 50,400 MBA Evening/Weekend-AED 38,850, PGD- AED 38,850","Bachelors-AED 3150, other Course- AED 1680",Feb- September(most of the programs),,"Internships and placements across 50 
international organisations,It offers real-world education across diverse streams and students are nurtured through hands-on training, state-of the-art laboratories and workshops across disciplines.",658,3.6,315.00,105,Economics,Yes,Investment Analyst
1000676431,MS in Public Health Communication and Community Engagement,"New York Institute Of Technology Vancouver, Canada",Business,"Four (4) – year Bachelor’s degree or its equivalent from an accredited college or university.
Minimum cumulative GPA of 3.0 on a 4.0 scale. In exceptional circumstances, applicants with overall GPA between 2.75 - 2.99 (on a 4.0 scale) may be eligible to apply if they have a minimum of 2 years’ work experience with a proof of employment to be submitted by the employer.",1 year,Full Time,"$36,847",On-campus,Private,Canada,"2925 Virtual Way Suite 310, Vancouver, BC V5M 4X5,",5,1955,34th in the US News and World Report rankings,https://vancouver.nyit.edu/,Masters,"Cybersecurity, M.S. Instructional Technology, Educators, M.S. Master of Business 
Administration, M.B.A. Master of Business Administration, M.B.A. – Business Analytics Master of Business Administration, M.B.A. – Finance Master of Energy Management",6,"A copy of your passport (valid passport only, expired passport will not be accepted). Proof of English Language Proficiency (IELTS Academic and IELTS Online, TOEFL iBT and Home Edition, PTE). GMAT score if your overall GPA is less than 3.0 on a 4.0 scale (MBA only) Bachelor's Degree completion certificate.","Degree Bachelor's degree completion certificate Proof of English proficiency IELTS score of 6.0* CV CV or resume (1-2 pages) Standardized test scores GMAT score for MBA, waivable with a GPA of 3.0 (73-76%) on a 4.0 scale",2100,,"$20,980( Per credit, NYIT-Vancouver, graduate students $1,145 USD College fee, NYIT Vancouver, full-time per semester $275 USD)",50CAD,,"January, May, and September,",,375,3.7,322.00,115,Physics,No,Quantum engineer
986687,Master of Sustainable and Impact Investing (MSII),University Of Europe For Applied Sciences,Business,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s minimum 180 ECTS)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)
Work experience certificate (1-year full-time work experience required)",1.5 years,Full time,"€12,332",On-campus,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-57,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,550,3.6,318.00,110,Environmental Science,No,Sustainability Engineer
2425252,"Master of Science in Cybersecurity with a focus on Project Management
",University Of Europe For Applied Sciences,Business,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s minimum 180 ECTS)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)
Work experience certificate (1-year full-time work experience required)",1.5 years,Full time,"€12,332",Online & On-campus,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-58,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,430,3.7,320.00,115,Computer Engineering,Yes,Software Engineer
5364753447,Master of Science in Marketing and Entrepreneurship,University Of Europe For Applied Sciences,Business,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s minimum 180 ECTS)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)
Work experience certificate (1-year full-time work experience required)",1.5 years,Full time,"€12,332",On-campus,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-59,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,879,3.5,310.00,108,Biomedical Engineering,No,Biomechanist
658585,Master of Science in Management Information Systems (MSMIS),University Of Europe For Applied Sciences,Tech,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s, MBA, or Master)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)",1 - 2 years,Full time,"€10,938",On-campus,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-60,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,541,3.8,330.00,120,Sociology,Yes,Sociologist
1006628,"Master of Science in Artificial Intelligence with a focus on Project Management
",University Of Europe For Applied Sciences,Tech,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s, MBA, or Master)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)",1 - 2 years,Full time,"€10,938",Online,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-61,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,703,3.6,315.00,105,History,Yes,Historian
1003329,EMBA in Real Estate Finance and Asset Management,University Of Europe For Applied Sciences,Tech,"Application form
High School Diploma / Certificate
Undergraduate degree (Bachelor’s, MBA, or Master)
Language Proficiency* (or request to waive**)
CV
Copy of Passport
Letter of motivation
Non-EU applicants only: €3,000 deposit (This reservation fee will be deducted from the total amount of study fees)",1 - 2 years,Full time,"€12,332",Online & On-campus,Private,Germany,Berlin,"5- Berlin, Hamburg, Iserlohn and the UE Innovation Hub and new launch in Dubai",2000,147th in Germany and the 2552nd in the world.,https://www.ue-germany.com/,"Bachelors and Master Programs(MSc,MA)","Physochology,Business & Sports, Media and Event and Art & Design",25,"A resume or CV Photos Proof of English proficiency Application form along with the fee A cover letter A letter of motivation - 500 words High school graduation certificate High school transcripts A xerox of the passport A portfolio of your design to study design. If the applicants have low academic or entrance scores, they must submit a letter of recommendation from the last attended university.",IELTS band score from 6 Qualify for the entrance examination. Pass a personal interview round. Either hold a Bachelor's certificate with a margin of 180 ECTS scores or 2.5 grades.,100,"Bachelors- 12,500 € per year, Masters- 13,500 € yearly for the 90 ECTS and 120 ECTS versions, and 14,300 € yearly for the 60 ECTS version.",€ 5-62,September-March,Yes,"Wide range of programs in English 
Language,practice-oriented environment,Part of the largest university network",,720,3.7,322.00,115,Education,No,Educational Psychologist
100028,MA in Sustainability Consulting and Corporate Social Responsibility,University Of Warsaw,Science,"The original of secondary school (maturity) certificate and transcript of grades, entitling to undertake university-level study in country in which the certificate / document was issued
a proof of student’s id (ELS) payment – in case of candidates not holding ELS",2 years,Full Time,"3,000 PLN",On-campus,Public,POLAND,MAZOWIECKIE,1,1816,WORLD QS #262,www.uw.edu.pl,BACHELORS/ MASTERS,"HUMANITIES,SCIENCE,MEDICINE AND HEALTH CARE",174,,"HIGH SCHOOL/DEGREE CERTIFICATE/TRANSCRIPT, INTERNATIONAL PASSPORT, CV, PERSONAL STATEMENT",46.600 THOUSAND,124,2000- 4000 PLN,85PLN,JANUARY AND SEPTEMBER,YES,,452,3.8,335.00,122,Chemistry,Yes,
10006234578,MS in Cloud-Native Software Engineering and DevOps,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,Online & On-campus,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,118,3.8,330.00,112,English Literature,Yes,Author
324670898,MS in Design Research and Innovation Management,"The University Of Law, UK",Business,"2:2 or above from a UK Bachelor’s degree, or equivalent qualification(s)",1 year,Full Time,Not available,Online,Private,United Kingdom,Birmingham ( West Midlands),"7 in UK-London, Birmingham, Bristol, Guildford, Leeds, Manchester and Nottingham and 9 international campuses too",1962,Global Ranking -7167- 5 star QS rating,https://www.law.ac.uk/,Bachelors and Masters,"LAW, 
Business,Criminology,Policing,Pschology,Computer Science","22 undergraduate programmes and 44 
postgraduate programmes","Academic documents, including senior secondary school mark sheets and certificates Academic documents, including mark sheets and certificates from the bachelor’s programme (graduate applicants only) Official transcripts of all documents that are not in English Proof of prior employment Personal Statement A reference or letter of recommendation Proof of English proficiency through official test scores A copy of the passport",Undergraduates Applicant must have completed their twelfth grade with Mathematics as a compulsory subject Applicants must have scored a minimum of 70% in the qualifying examination at senior secondary level for bachelor’s courses in Law or 65% for bachel,103,"UK Student On Campus Three year Full-time Degree Four year Full-time Degree with 
Foundation Year Two year LLB (Hons) Senior Status MLaw (Solicitors' Practice) - four year Integrated Master's £9,250 Two year LLB (Hons) Law Accelerated Two year BSc (Hons)",For online student- £250 deposit,Jan and Sept,Yes,"Powerful Connections with 94 of the top 100 law firms,5 Star Rating,Award-Winning 
University,Outstanding Alumni Network",,997,3.8,335.00,122,Civil Engineering,Yes,Engineer
1004334,EMBA in Cybersecurity and Digital Risk Management,Avila University,Healthcare,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",Online,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,22,3.6,318.00,110,Anthropology,No,Anthropologist
1099045,MSc Biochemistry and Molecular Biology,Avila University,Business,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",Online,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,353,3.7,320.00,115,Linguistics,Yes,Computational linguist
212658,"Master of Science in Operations Research (MSOR)"", ""Master of Science in Financial Engineering (MSFE)",Avila University,Business,"Bachelor's degree from an accredited institution
GPA requirements for unconditional admission: 2.75 cumulative grade point average at the completion of the undergraduate degree
GPA requirements for conditional admission: 2.5 cumulative grade point average at the completion of the undergraduate degree
Official transcripts from all institutions previously attended",12 months,Full Time,"$18,000",Online & On-campus,Private,United States,"Kansas City, Missouri,","Opened in 2007, Thompson Hall is the second newest residence hall on campus. The south side of the residence hall overlooks the athletics field. Avila's campus sits on 50 acres (20.2 ha) in southern Kansas City, Missouri",1916,"World Ranking EduRank 5525 of 14,160 uniRank 3342 of 14,160",https://www.avila.edu/,Bachelors/Masters,College of Liberal Arts & Social Sciences School of Humanities School of Performing Arts School of Psychology School of Social Sciences College of Science & Health School of Natural and Applied Sciences School of Computer Sciences & Mathematics School of,66,"To be admitted to Avila University, proficiency in English is typically required1. They may accept scores of these English language tests as proof of proficiency: IELTS and TOEFL1. The requirements for undergraduate student admission are as follows2: Official high school transcripts Minimum high school GPA of 2.75 or above to apply without SAT or ACT scores; or Minimum high school GPA of 2.5 and ACT score of 20 or SAT score of 1020 English language proficiency test scores Copy of passport( Official educational institute transcripts English proficiency test tallies Copy of passport",Financial statement Health insurance Letter of Recommendation),"1,307","14,000+ alumni",,"Its tuition and fees are $21,740.",N/A,Spring Term 2023 January 17 - May 13 Summer Term 2023 May 22 - August 12,Yes,794,3.6,315.00,105,Public Health,Yes,Epidemiologist
